diagnostique,maladie,symptome
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, chest tightness, palpitations, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, insomnia, chest tightness, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, shortness of breath, dizziness, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, insomnia, abnormal involuntary movements, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, shortness of breath, insomnia, chest tightness, palpitations, breathing fast"
0,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, dizziness, palpitations, breathing fast"
0,panic disorder,"depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, dizziness, insomnia, abnormal involuntary movements, chest tightness, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, palpitations"
0,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, dizziness, insomnia, breathing fast"
0,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, dizziness, chest tightness, palpitations"
0,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, dizziness, insomnia, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"depression, depressive or psychotic symptoms, insomnia, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, chest tightness, palpitations"
0,panic disorder,"depression, insomnia, abnormal involuntary movements, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, dizziness, chest tightness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness"
0,panic disorder,"depressive or psychotic symptoms, insomnia, palpitations, breathing fast"
0,panic disorder,"depression, shortness of breath, dizziness, abnormal involuntary movements, irregular heartbeat, breathing fast"
0,panic disorder,"depression, shortness of breath, dizziness, abnormal involuntary movements, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, insomnia, chest tightness, breathing fast"
0,panic disorder,"depression, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness, breathing fast"
0,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, chest tightness, palpitations, breathing fast"
0,panic disorder,"anxiety and nervousness, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"depression, dizziness, abnormal involuntary movements, chest tightness, palpitations, breathing fast"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, chest tightness"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, chest tightness, palpitations"
0,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness, palpitations"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, irregular heartbeat"
0,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, dizziness, palpitations, breathing fast"
0,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"depression, depressive or psychotic symptoms, dizziness, chest tightness"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, insomnia, irregular heartbeat"
0,panic disorder,"dizziness, insomnia, abnormal involuntary movements, chest tightness, irregular heartbeat"
0,panic disorder,"depression, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"depression, shortness of breath, palpitations, irregular heartbeat"
0,panic disorder,"depressive or psychotic symptoms, chest tightness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, depression, dizziness, insomnia, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, insomnia, chest tightness, breathing fast"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"shortness of breath, insomnia, abnormal involuntary movements, irregular heartbeat, breathing fast"
0,panic disorder,"depression, shortness of breath, insomnia, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, abnormal involuntary movements, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, dizziness, chest tightness, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, insomnia, chest tightness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, depression, dizziness, insomnia, abnormal involuntary movements, chest tightness, palpitations, breathing fast"
0,panic disorder,"shortness of breath, insomnia"
0,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, dizziness, insomnia, irregular heartbeat"
0,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, dizziness, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, insomnia, chest tightness"
0,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, insomnia, abnormal involuntary movements"
0,panic disorder,"depressive or psychotic symptoms, dizziness, chest tightness"
0,panic disorder,"depressive or psychotic symptoms, dizziness, breathing fast"
0,panic disorder,"depressive or psychotic symptoms, insomnia, abnormal involuntary movements, chest tightness, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, chest tightness, palpitations"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, dizziness, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, palpitations, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, abnormal involuntary movements, palpitations"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, abnormal involuntary movements, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, dizziness, chest tightness, palpitations"
0,panic disorder,"depression, shortness of breath, dizziness, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, dizziness, abnormal involuntary movements"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness, irregular heartbeat"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, irregular heartbeat"
0,panic disorder,"depression, dizziness, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, dizziness, palpitations, breathing fast"
0,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, insomnia, chest tightness, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, insomnia, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, shortness of breath, dizziness, insomnia, abnormal involuntary movements, palpitations, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, chest tightness, palpitations"
0,panic disorder,"shortness of breath, chest tightness, palpitations"
0,panic disorder,"anxiety and nervousness, depression, abnormal involuntary movements, palpitations, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, abnormal involuntary movements, breathing fast"
0,panic disorder,"depressive or psychotic symptoms, insomnia, abnormal involuntary movements, palpitations, breathing fast"
0,panic disorder,"anxiety and nervousness, dizziness, insomnia, chest tightness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"shortness of breath, abnormal involuntary movements, palpitations, irregular heartbeat"
0,panic disorder,"depression, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, irregular heartbeat"
0,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness, breathing fast"
0,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, chest tightness, palpitations"
0,panic disorder,"depression, shortness of breath, dizziness, insomnia, abnormal involuntary movements, chest tightness"
0,panic disorder,"depression, depressive or psychotic symptoms, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"depressive or psychotic symptoms, chest tightness, irregular heartbeat, breathing fast"
0,panic disorder,"depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, dizziness, insomnia, chest tightness"
0,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, palpitations, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, dizziness, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, irregular heartbeat"
0,panic disorder,"depression, depressive or psychotic symptoms"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, dizziness, insomnia, chest tightness, palpitations"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness, palpitations, breathing fast"
0,panic disorder,"depressive or psychotic symptoms, insomnia"
0,panic disorder,"anxiety and nervousness, depression, dizziness, irregular heartbeat, breathing fast"
0,panic disorder,"depression, shortness of breath, insomnia, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness, palpitations"
0,panic disorder,"anxiety and nervousness, shortness of breath, dizziness, insomnia, palpitations"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"depression, insomnia, abnormal involuntary movements, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"depression, depressive or psychotic symptoms, dizziness, insomnia, palpitations"
0,panic disorder,"depression, shortness of breath, dizziness, abnormal involuntary movements, chest tightness"
0,panic disorder,"depression, abnormal involuntary movements, chest tightness, palpitations, breathing fast"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, palpitations, breathing fast"
0,panic disorder,"shortness of breath, abnormal involuntary movements, palpitations"
0,panic disorder,"depression, dizziness, insomnia, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, abnormal involuntary movements, palpitations, irregular heartbeat"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"depression, depressive or psychotic symptoms, chest tightness, breathing fast"
0,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, dizziness, insomnia, chest tightness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"depression, shortness of breath, chest tightness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, dizziness, insomnia, abnormal involuntary movements, irregular heartbeat, breathing fast"
0,panic disorder,"depressive or psychotic symptoms, insomnia, irregular heartbeat"
0,panic disorder,"depressive or psychotic symptoms, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, palpitations"
0,panic disorder,"shortness of breath, insomnia, abnormal involuntary movements, chest tightness"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, breathing fast"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, dizziness, chest tightness"
0,panic disorder,"depression, depressive or psychotic symptoms, abnormal involuntary movements, palpitations"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, chest tightness, breathing fast"
0,panic disorder,"depression, shortness of breath, dizziness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"depression, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, breathing fast"
0,panic disorder,"depression, depressive or psychotic symptoms, abnormal involuntary movements, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, shortness of breath, irregular heartbeat, breathing fast"
0,panic disorder,"depression, shortness of breath, insomnia, chest tightness"
0,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"depression, shortness of breath, depressive or psychotic symptoms, insomnia, breathing fast"
0,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, chest tightness"
0,panic disorder,"shortness of breath, dizziness, insomnia, breathing fast"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, chest tightness, irregular heartbeat, breathing fast"
0,panic disorder,"depression, depressive or psychotic symptoms, dizziness, abnormal involuntary movements, chest tightness"
0,panic disorder,"anxiety and nervousness, depressive or psychotic symptoms, palpitations"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, chest tightness"
0,panic disorder,"anxiety and nervousness, depression, dizziness, abnormal involuntary movements, palpitations"
0,panic disorder,"depression, depressive or psychotic symptoms, abnormal involuntary movements, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, shortness of breath"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, dizziness, chest tightness, palpitations, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, dizziness, chest tightness, palpitations, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, abnormal involuntary movements, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, depressive or psychotic symptoms, palpitations"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, insomnia, abnormal involuntary movements, chest tightness"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, palpitations"
0,panic disorder,"depression, depressive or psychotic symptoms, insomnia, palpitations"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, abnormal involuntary movements, chest tightness, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, insomnia, palpitations, breathing fast"
0,panic disorder,"dizziness, insomnia, chest tightness, palpitations, breathing fast"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, irregular heartbeat, breathing fast"
0,panic disorder,"dizziness, insomnia, abnormal involuntary movements, chest tightness, breathing fast"
0,panic disorder,"shortness of breath, depressive or psychotic symptoms, insomnia, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, dizziness, abnormal involuntary movements, chest tightness, palpitations"
0,panic disorder,"depression, abnormal involuntary movements, irregular heartbeat, breathing fast"
0,panic disorder,"insomnia, abnormal involuntary movements, chest tightness"
0,panic disorder,"anxiety and nervousness, shortness of breath, depressive or psychotic symptoms, dizziness, irregular heartbeat, breathing fast"
0,panic disorder,"anxiety and nervousness, depression, dizziness, abnormal involuntary movements, chest tightness, palpitations, irregular heartbeat"
0,panic disorder,"anxiety and nervousness, depression, shortness of breath, depressive or psychotic symptoms, dizziness, insomnia, palpitations, breathing fast"
0,panic disorder,"depressive or psychotic symptoms, dizziness, insomnia, chest tightness, irregular heartbeat"
